城市,区域,岗位名称,薪资待遇,应聘条件,公司名称,公司简介,公司业务,福利待遇
"北京","海淀区","对日web前端-大厂外包岗双休不加班","9k-14k","经验1-3年 / 本科","万宝盛华企业管理咨询","专业服务｜咨询 / 上市公司 / 2000人以上","","“大厂；班车；有食堂；饭补；园区大；双休；不加班”"
"北京","海淀区","前端开发专家","30k-60k","经验5-10年 / 本科","逸璞咨询","""软件服务｜咨询","营销服务｜咨询","服务业 / 不需要融资 / 少于15人"""
"北京","海淀区","高级/资深web前端开发工程师","35k-50k","经验5-10年 / 本科","腾驹达管理顾问","专业服务｜咨询 / 未融资 / 50-150人","","“业务发展前景广阔”"
"北京","海淀区","前端开发","18k-35k","经验1-3年 / 本科","无锡乐琦企业管理咨询有限公司","""专业服务｜咨询","IT技术服务｜咨询","人工智能服务 / 不需要融资 / 15-50人"""
"北京","海淀区","数字ic前端验证工程师","13k-14k","经验在校/应届 / 硕士","某知名企业","","","“前景好”"
"北京","海淀区","（高级）前端开发工程师 — 工程效率方向","25k-50k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","高级前端开发工程师-飞书（北/上/杭/深）","30k-60k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","WEB前端","30k-60k","经验3-5年 / 本科","","","","“大牛多”"
"北京","海淀区","Java/前端/python/C++/C/GO/测试等开发工程师","18k-35k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“2-4个月年终奖，每年多次涨薪，技术先进”"
"北京","海淀区","web前端开发工程师","15k-30k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“发展前景，团队实力，技术领域”"
"北京","海淀区","web前端（医学影像）","20k-40k","经验1-3年 / 本科","德合人力资源服务","专业服务｜咨询 / 不需要融资 / 50-150人","","“上市公司”"
"北京","海淀区","Java/python/前端/C++/C开发—北京","15k-30k","经验不限 / 本科","科锐尔人力资源服务","企业服务 / 上市公司 / 2000人以上","","“高薪大厂、双休、五险一金”"
"北京","海淀区","react前端开发工程师","15k-25k","经验1-3年 / 本科","科锐尔人力资源服务","企业服务 / 上市公司 / 2000人以上","","“周末双休，稳定大厂，牛人带队”"
"北京","海淀区","web前端开发工程师","15k-20k","经验3-5年 / 本科","科锐国际","专业服务｜咨询 / 上市公司 / 2000人以上","","“大厂项目”"
"北京","海淀区","前端开发leader","30k-50k","经验5-10年 / 本科","某公司","","","“公司赛道好、成长空间大，期权激励”"
"北京","海淀区","NPU前端设计","50k-80k","经验3-5年 / 硕士","浩得思孚","专业服务｜咨询 / 不需要融资 / 少于15人","","“大牛团队”"
"北京","海淀区","前端技术专家","40k-45k","经验5-10年 / 本科","北京奥普森科技有限公司","人工智能服务 / 不需要融资 / 50-150人","","“图形学 精英文化 不加班”"
"北京","海淀区","前端工程师-react","16k-32k","经验3-5年 / 本科","陕西鸿图智业企业管理有限责任公司","""软件服务｜咨询","专业服务｜咨询","IT技术服务｜咨询 / 未融资 / 50-150人"""
"北京","海淀区","前端（高级）开发工程师 — 互娱","30k-50k","经验1-3年 / 本科","北京字节跳动网络技术有限公司","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","2d/3d前端开发工程师(webgl方向)","30k-50k","经验不限 / 本科","某知名互联网公司","","","“五险一金”"
"北京","海淀区","前端技术负责人","40k-80k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","Java/前端/python/c++/c/测试","14k-28k","经验不限 / 本科","某知名互联网公司","","","“全额五险一金”"
"北京","海淀区","Java/python/C++/C/测试/前端/go","15k-30k","经验不限 / 本科","某知名企业","","","“试用期全薪，入职即缴纳五险一金（全额）”"
"北京","海淀区","前端开发（高级）工程师-风控研发","20k-40k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","前端开发工程师-数据平台","25k-50k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","前端研发工程师","30k-50k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","抖音生活服务-前端开发工程师","20k-40k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","资深前端开发工程师/专家-企业应用","20k-40k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"北京","海淀区","c++/c/java/python/go/前端开发工程师","17k-25k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“晋升快 有班车”"
"北京","海淀区","西安-C++/C/Java/Python/GO/web前端/测试","17k-25k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“全额社保”"
"北京","海淀区","JAVA/C++/C/Python/WEB前端\测试","15k-30k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“班车补贴 五险一金 过节福利”"
"北京","海淀区","web前端开发工程师","15k-30k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“大牛带队，全额五险一金，额外商业保险”"
"北京","海淀区","web前端开发工程师","18k-35k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“华为自研项目，六险一金”"
"北京","海淀区","JAVA/Python/C/C++/JS/Go /测试/前端","14k-28k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“五险一金 年终奖”"
"北京","顺义区","前端组长","30k-35k","经验5-10年 / 本科","红布林","电商平台 / C轮 / 500-2000人","","“期权、带薪年假、年终奖金、团建基金、五险一金”"
"北京","顺义区","前端开发工程师","12k-18k","经验3-5年 / 大专","北京数雨如歌智能科技有限公司","""数据服务｜咨询","IT技术服务｜咨询 / 未融资 / 50-150人""",""
"北京","顺义区","前端开发工程师","16k-20k","经验3-5年 / 本科","上海宸曦科技","""营销服务｜咨询","专业服务｜咨询 / 未融资 / 15-50人""",""
"北京","顺义区","前端工程师","6k-10k","经验1-3年 / 本科","优讯","数据服务 / 未融资 / 50-150人","","“大牛带队、七险一金、团队氛围好、”"
"北京","顺义区","前端开发工程师","15k-30k","经验3-5年 / 本科","九键","""社交平台","工具类产品 / 未融资 / 少于15人""",""
"北京","顺义区","前端工程师","24k-25k","经验3-5年 / 本科","北京融睿诚通","其他 / 未融资 / 500-2000人","","“大厂、稳定”"
"北京","顺义区","前端培训讲师（可提供住宿）","10k-15k","经验1-3年 / 本科","积云教育","教育｜培训 / A轮 / 150-500人","","“五险一金、双休、春节长假、餐补、团建补贴”"
"北京","顺义区","web前端开发工程师","15k-20k","经验3-5年 / 本科","北京数雨如歌智能科技有限公司","""数据服务｜咨询","IT技术服务｜咨询 / 未融资 / 50-150人""",""
"北京","顺义区","web前端开发工程师","15k-18k","经验1-3年 / 本科","屹通信息","""金融","数据服务 / 上市公司 / 2000人以上""",""
"北京","顺义区","vue前端开发工程师","13k-16k","经验3-5年 / 本科","格锐思灵","""企业服务","教育 / 未融资 / 少于15人""",""
"北京","顺义区","react前端开发工程师","16k-18k","经验5-10年 / 本科","拓保软件","数据服务 / 未融资 / 2000人以上","","“大平台 免费午餐”"
"西安","高陵区","java开发工程师","15k-30k","经验不限 / 本科","科之锐人力资源服务","""工具类产品","IT技术服务｜咨询","专业服务｜咨询 / 上市公司 / 50-150人"""
"西安","高陵区","java开发工程师","25k-30k","经验3-5年 / 本科","锐仕方达人力资源顾问","""工具类产品","IT技术服务｜咨询","专业服务｜咨询 / 未融资 / 50-150人"""
"西安","高陵区","java开发工程师","12k-18k","经验3-5年 / 本科","秦耀英才企业咨询管理","""专业服务｜咨询","软件服务｜咨询","IT技术服务｜咨询 / 不需要融资 / 50-150人"""
"西安","高陵区","java开发工程师","20k-40k","经验1-3年 / 本科","科锐国际","""专业服务｜咨询","MCN｜直播平台 / 上市公司 / 2000人以上""",""
"西安","高陵区","java开发工程师","15k-25k","经验1-3年 / 本科","科之锐人力资源服务","""工具类产品","IT技术服务｜咨询","专业服务｜咨询 / 上市公司 / 50-150人"""
"西安","高陵区","java开发工程师","20k-40k","经验3-5年 / 本科","科锐尔人力资源服务","企业服务 / 上市公司 / 2000人以上","","“周末双休、五险一金”"
"西安","高陵区","java开发工程师","12k-20k","经验5-10年 / 本科","锐仕方达西安公司","""工具类产品","专业服务｜咨询 / 不需要融资 / 500-2000人""",""
"西安","高陵区","java开发工程师","15k-20k","经验3-5年 / 本科","高猎企业管理","专业服务｜咨询 / 不需要融资 / 500-2000人","","“五险一金；”"
"西安","高陵区","Java初级开发工程师","5k-8k","经验不限 / 本科","北京中科航天人才服务有限公司","""专业服务｜咨询","营销服务｜咨询 / 不需要融资 / 2000人以上""",""
"西安","高陵区","java开发工程师","15k-25k","经验不限 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"西安","高陵区","java开发工程师","15k-30k","经验不限 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"西安","高陵区","java高级开发工程师","15k-30k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“发展前景好 大佬带队 双休 团队氛围融洽”"
"西安","高陵区","java开发工程师","13k-26k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“大佬多”"
"西安","高陵区","java开发工程师","20k-40k","经验3-5年 / 本科","科锐尔人力资源服务","企业服务 / 上市公司 / 2000人以上","","“晋升平台 六险一金 人才引进 技能提升”"
"西安","高陵区","Java/Web开发工程师","6k-8k","经验在校/应届 / 本科","格尔软件","信息安全 / 上市公司 / 500-2000人","","“技术氛围浓郁”"
"西安","高陵区","中级Java开发工程师","5k-10k","经验1-3年 / 大专","华玺网络","","","""“五险一金"
"西安","高陵区","中高级java开发工程师","12k-20k","经验5-10年 / 本科","联想电讯盈科企业方案","""软件服务｜咨询","IT技术服务｜咨询","网络通信 / 上市公司 / 2000人以上"""
"西安","高陵区","初级java开发工程师","9k-12k","经验1-3年 / 本科","联想电讯盈科企业方案","""软件服务｜咨询","IT技术服务｜咨询","网络通信 / 上市公司 / 2000人以上"""
"西安","高陵区","Java开发高级工程师","13k-16k","经验5-10年 / 大专","数字境商","""电商平台","内容社区 / 不需要融资 / 150-500人""",""
"西安","高陵区","java高级开发工程师 (MJ003258)","18k-22k","经验不限 / 本科","赢时胜软件","软件服务｜咨询 / 上市公司 / 500-2000人","","“行业核心 技术核心 项目长期”"
"西安","高陵区","java初级开发工程师","5k-8k","经验1-3年 / 大专","天狼星航空","","","“五险一金”"
"西安","高陵区","JAVA开发（银行项目）","10k-18k","经验5-10年 / 本科","京北方成都分公司","","","""“五险一金"
"西安","高陵区","JAVA开发工程师（西安）","9k-14k","经验在校/应届 / 本科","石化盈科信息技术有限责任公司","软件开发 / 不需要融资 / 500-2000人","","""“补充医疗保险"
"西安","高陵区","Java开发工程师（西安）","10k-15k","经验在校/应届 / 硕士","慧点科技","IT技术服务｜咨询 / 不需要融资 / 500-2000人","","“企业文化好，平台稳定”"
"西安","高陵区","JAVA工程师","15k-30k","经验不限 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"西安","高陵区","java开发工程师","15k-30k","经验不限 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
